Listing_ID;Layout;Condition;Floor_Space;Price;Fees;Refundable_security_deposit;Town;Metropolitan_district;Street;Ownership_Type;Building_Type;PENB;Furnishing_and_Fittings;Floor;Balcony;Terrace;Cellar;Loggia;Parking;Lift;Garage;New_building;Available_from;Heating;Total_number_of_floors;Renovation;Design;Age
692505;1 bedroom with open-plan kitchen;;45 m²;CZK 18,675;CZK 6,225;;Prague;Vršovice;Sportovní;;;;Furnished;2;No;Yes;No;No;No;No;No;;06. 12. 2021;;;;;
684461;Studio;New build;33 m²;CZK 9,000;CZK 2,500;CZK 27,000;Vícemilice;Jihomoravský Region;Bučovice;Personal;Brick building;B;Partially furnished;1;No;Yes;No;No;Yes;No;No;Yes;11. 11. 2021;;;;;
570411;1 bedroom;New build;32 m²;CZK 13,000;CZK 2,500;CZK 39,000;Prague;Vysočany;U Voborníků;Personal;Brick building;;Partially furnished;1;No;No;No;No;No;No;No;;01. 11. 2021;Central heating;Middle floor;Overall;Standard materials and solutions;1 to 10 years years
690415;1 bedroom with open-plan kitchen;Excellent;48 m²;CZK 12,600;CZK 3,800;CZK 15,000;Prague;Stodůlky;Wiedermannova;Personal;Brick building;C;Partially furnished;2;No;No;No;No;Yes;No;Yes;;01. 11. 2021;District heating;Middle floor;Interior;;10 to 30 years years
612382;1 bedroom;Excellent;45 m²;CZK 7,000;CZK 1,900;CZK 14,000;Ostrava;Zábřeh nad Odrou;Plzeňská;Personal;Prefab concrete building;C;Unfurnished;3;No;No;No;No;No;Yes;No;;Ihned;Central heating;Middle floor;Overall;Standard materials and solutions;
612391;Studio;Excellent;23 m²;CZK 5,500;CZK 1,900;CZK 11,000;Ostrava;Zábřeh nad Odrou;Plzeňská;Personal;Prefab concrete building;C;Unfurnished;3;No;No;No;No;No;Yes;No;;Ihned;Central heating;Middle floor;Overall;Standard materials and solutions;
680047;1 bedroom with open-plan kitchen;;73 m²;CZK 39,750;CZK 13,250;;Prague;Vinohrady;Mánesova;;;;Furnished;5;No;No;No;No;No;Yes;No;;28. 11. 2021;;;;;
679993;1 bedroom with open-plan kitchen;;60 m²;CZK 22,500;CZK 7,500;;Prague;Nusle;Mečislavova;;;;Furnished;3;Yes;No;No;No;No;Yes;No;;14. 12. 2021;;;;;
686749;1 bedroom with open-plan kitchen;;64 m²;CZK 37,050;CZK 12,350;;Prague;Nové Město;Dlážděná;;;;Furnished;3;Yes;Yes;No;No;No;Yes;No;;10. 12. 2021;;;;;
660753;Studio;Excellent;40 m²;CZK 10,000;CZK 2,500;CZK 10,000;Brandýs nad Labem-Stará Boleslav;Stará Boleslav;Maxe Švabinského;Other;Other;C;Unfurnished;1;Yes;No;No;No;No;No;No;;27. 04. 2021;Gas boiler;;;;
608887;1 bedroom;Excellent;48 m²;CZK 14,000;CZK 500;CZK 28,000;Prague;Vršovice;Žitomírská;Personal;Brick building;;;;No;No;No;No;No;Yes;No;;17. 11. 2021;;;;;
694036;1 bedroom with open-plan kitchen;New build;65 m²;CZK 12,500;CZK 3,000;CZK 24,000;Olomouc;Hejčín;Na Šibeníku;Personal;Brick building;G;Partially furnished;3;Yes;No;No;No;Yes;Yes;No;Yes;01. 12. 2021;;Middle floor;;;
694035;1 bedroom with open-plan kitchen;Excellent;43 m²;CZK 12,500;CZK 3,000;CZK 25,000;Kutná Hora;Středočeský Region;Dolní;Personal;Prefab concrete building;C;Furnished;9;No;No;Yes;No;No;Yes;No;;06. 12. 2021;District heating;Top floor;Overall;Premium materials and solutions;
658765;2 bedroom with open-plan kitchen;Excellent;64 m²;CZK 16,000;CZK 4,136;CZK 45,000;Prague;Chodov;Ke Škole;Personal;Prefab concrete building;G;Partially furnished;5;No;No;No;Yes;Yes;Yes;No;;01. 01. 2022;;;;;
682068;Studio;;34 m²;CZK 20,625;CZK 6,875;;Prague;Vinohrady;Legerova;;;;Furnished;2;No;No;No;No;No;Yes;No;;28. 11. 2021;;;;;
509665;Studio;New build;40 m²;CZK 12,750;CZK 1,878;CZK 20,000;Prague;Hloubětín;Granitova;Personal;Brick building;B;Partially furnished;3;Yes;No;Yes;No;Yes;Yes;Yes;Yes;01. 01. 2022;Central heating;;;Premium materials and solutions;1 to 10 years years
690510;3 bedroom with open-plan kitchen;;;CZK 23,250;CZK 7,750;;Brno;Židenice;Skorkovského;;;;Furnished;-1;No;No;No;No;No;No;No;;01. 01. 2022;;;;;
689203;2 bedroom;;100 m²;CZK 27,750;CZK 9,250;;Prague;Staré Město;Vězeňská;;;;Furnished;6;No;Yes;No;No;No;Yes;No;;21. 12. 2021;;;;;
679955;1 bedroom with open-plan kitchen;;60 m²;CZK 22,500;CZK 7,500;;Prague;Nusle;Mečislavova;;;;Furnished;4;No;No;No;No;No;Yes;No;;06. 12. 2021;;;;;
690722;2 bedroom with open-plan kitchen;;77 m²;CZK 65,475;CZK 21,825;;Prague;Malá Strana;Všehrdova;;;;Furnished;2;Yes;No;No;No;No;Yes;Yes;;02. 01. 2022;;;;;
690181;2 bedroom;;89 m²;CZK 41,850;CZK 13,950;;Prague;Josefov;Maiselova;;;;Furnished;3;No;No;No;No;No;No;No;;02. 01. 2022;;;;;
684858;Studio;;38 m²;CZK 20,306;CZK 6,769;;Prague;Vinohrady;Legerova;;;;Furnished;2;No;No;No;No;No;No;No;;28. 11. 2021;;;;;
691035;1 bedroom with open-plan kitchen;;85 m²;CZK 29,925;CZK 9,975;;Prague;Žižkov;Olšanská d;;;;Furnished;2;No;No;No;No;No;Yes;Yes;;28. 11. 2021;;;;;
480696;1 bedroom;;30 m²;CZK 4,500;CZK 3,500;CZK 4,500;Prague;Nusle;U Družstev;Personal;Brick building;D;Furnished;1;No;No;No;No;No;No;No;;01. 12. 2021;Other;Ground floor;;;
693184;1 bedroom with open-plan kitchen;Excellent;52 m²;CZK 16,750;CZK 3,050;CZK 33,500;Prague;Vysočany;Pod Harfou;Personal;Prefab concrete building;C;Partially furnished;5;Yes;No;No;No;Yes;Yes;No;Yes;22. 11. 2021;District heating;Middle floor;;Standard materials and solutions;1 to 10 years years
693185;1 bedroom with open-plan kitchen;Excellent;37 m²;CZK 7,900;CZK 2,500;CZK 16,000;Jablonec nad Nisou;Liberecký Region;Březová;Personal;Prefab concrete building;C;Unfurnished;3;No;No;No;No;No;No;No;;01. 12. 2021;;;;;
693189;1 bedroom with open-plan kitchen;Excellent;50 m²;CZK 10,000;CZK 2,500;CZK 20,000;Mariánské Lázně;Karlovarský Region;Ruská;Personal;Brick building;G;Furnished;1;Yes;No;Yes;No;No;No;No;;01. 12. 2021;;;;;
631341;Studio;New build;26 m²;CZK 12,000;CZK 2,000;CZK 15,000;Letňany;;Prague;Personal;Brick building;B;Partially furnished;3;No;No;No;No;No;Yes;No;Yes;01. 12. 2021;District heating;Middle floor;Overall;Premium materials and solutions;1 to 10 years years
387962;1 bedroom with open-plan kitchen;Good;43 m²;CZK 11,500;CZK 2,500;CZK 12,000;Prague;Stodůlky;Husníkova;Personal;Prefab concrete building;C;Partially furnished;3;No;No;No;No;No;Yes;No;;;Central heating;;;Standard materials and solutions;10 to 30 years years
693177;1 bedroom with open-plan kitchen;New build;51 m²;CZK 21,000;CZK 1,813;;Prague;Ruzyně;Stochovská;Personal;Low-energy building;A;Furnished;3;Yes;No;Yes;No;Yes;Yes;No;;01. 12. 2021;;;;;
634697;1 bedroom with open-plan kitchen;Good;44 m²;CZK 9,400;CZK 600;CZK 20,000;Prague;Libeň;Nad Kundratkou;Personal;Brick building;G;Partially furnished;-1;No;No;No;No;No;No;No;;30. 11. 2021;;;;;;10 m²
694030;2 bedroom with open-plan kitchen;Excellent;82 m²;CZK 19,000;CZK 5,000;CZK 25,000;Prague;Zbraslav;Jaromíra Vejvody;Personal;Brick building;C;Partially furnished;1;Yes;Yes;No;No;No;No;No;;15. 01. 2022;;;;;
421433;Studio;New build;40 m²;CZK 11,000;CZK 2,500;CZK 27,000;Prague;Horní Měcholupy;Boloňská;Personal;Brick building;B;Furnished;3;Yes;No;Yes;Yes;Yes;Yes;No;Yes;01. 12. 2021;Central heating;Middle floor;Overall;Premium materials and solutions;1 to 10 years years
406093;1 bedroom with open-plan kitchen;Excellent;42 m²;CZK 11,500;CZK 3,500;CZK 15,000;Prague;Letňany;Kopřivnická;Personal;Prefab concrete building;B;Partially furnished;4;No;No;Yes;No;No;Yes;No;;01. 01. 2022;;Middle floor;;Standard materials and solutions;
693169;Studio;Excellent;49 m²;CZK 9,500;CZK 3,200;CZK 10,000;Liberec;Rochlice u Liberce;Hedvábná;Personal;Prefab concrete building;G;Partially furnished;2;Yes;No;Yes;No;No;Yes;No;;22. 11. 2021;;;;;
694026;1 bedroom;Excellent;36 m²;CZK 5,900;CZK 2,100;CZK 8,000;Chomutov II;Ústecký Region;akademika Heyrovského;Personal;Prefab concrete building;G;Partially furnished;8;No;No;No;No;No;Yes;No;;29. 11. 2021;;;;;
694025;2 bedroom with open-plan kitchen;Excellent;75 m²;CZK 21,227;CZK 3,773;CZK 25,000;Prague;Vinohrady;Lublaňská;Personal;Brick building;G;Furnished;6;No;No;No;No;Yes;Yes;No;;01. 01. 2022;;;;;
661488;3 bedroom;Excellent;67 m²;CZK 6,500;CZK 2,250;CZK 10,000;Horní Slavkov;Karlovarský Region;Dlouhá;Personal;Brick building;G;Partially furnished;2;No;No;Yes;No;No;No;No;;01. 12. 2021;;;;;
568536;Studio;Excellent;40 m²;CZK 13,900;CZK 5,000;CZK 20,000;Prague;Podolí;Nedvědovo náměstí;Personal;Other;;Partially furnished;3;Yes;No;No;No;Yes;No;No;;01. 12. 2021;District heating;Middle floor;;;10 to 30 years years
565750;Studio;New build;34 m²;CZK 15,000;CZK 600;CZK 30,000;Prague;Vinohrady;Boleslavská;Personal;Brick building;B;Unfurnished;8;Yes;No;No;No;No;No;No;Yes;01. 01. 2022;Gas boiler;Top floor;;;1 to 10 years years
693457;Studio;New build;26 m²;CZK 15,000;CZK 2,500;CZK 14,500;Prague;Nové Město;Tyršova;Personal;Brick building;C;Furnished;1;No;No;No;No;No;No;No;;04. 12. 2021;Central heating;;Overall;Premium materials and solutions;1 to 10 years years
694023;Studio;;26 m²;CZK 14,925;CZK 4,975;;Prague;Nové Město;Tyršova;;;;Furnished;3;No;No;No;No;No;Yes;No;;03. 12. 2021;;;;;
694022;2 bedroom;Excellent;64 m²;CZK 9,500;CZK 2,500;CZK 19,000;Ústí nad Labem;Střekov;Jeseninova;Cooperative;Prefab concrete building;G;Unfurnished;4;No;No;Yes;No;No;Yes;No;;29. 11. 2021;;;;;
684131;1 bedroom with open-plan kitchen;Excellent;44 m²;CZK 7,500;CZK 2,886;;Ostrov nad Ohří;Karlovarský Region;Lidická;Personal;Brick building;G;Partially furnished;3;Yes;No;No;No;No;No;No;;01. 12. 2021;;;;;
690422;1 bedroom with open-plan kitchen;Excellent;54 m²;CZK 19,000;CZK 1,000;CZK 20,000;Prague;Holešovice;Kamenická;Personal;Brick building;;Furnished;1;Yes;No;Yes;No;No;No;No;;26. 11. 2021;Gas boiler;;Interior;;
682151;1 bedroom with open-plan kitchen;;55 m²;CZK 24,600;CZK 8,200;;Prague;Vinohrady;Balbínova;;;;Furnished;2;No;No;No;No;No;Yes;No;;12. 12. 2021;;;;;
693153;1 bedroom with open-plan kitchen;Excellent;50 m²;CZK 13,750;CZK 1,250;CZK 15,000;Prague;Vršovice;Sportovní;Personal;Brick building;G;Partially furnished;3;No;No;No;No;No;Yes;No;;01. 01. 2022;;;;;
693498;Studio;Good;30 m²;CZK 11,729;CZK 1,500;CZK 13,229;Prague;Vršovice;Žitomírská;Personal;Other;;;1;No;No;No;No;No;No;No;;03. 11. 2021;;;;;
693139;2 bedroom with open-plan kitchen;Good;68 m²;CZK 17,000;CZK 2,500;;Prague;Michle;Přímětická;Personal;Prefab concrete building;G;Partially furnished;1;No;No;No;No;No;Yes;No;;01. 12. 2021;;;;;
506478;Studio;New build;26 m²;CZK 10,800;CZK 2,300;CZK 30,000;Chýně;Středočeský Region;Ecksteinova;Personal;Brick building;B;Furnished;3;Yes;No;No;No;No;No;No;;26. 11. 2021;;Middle floor;Overall;Premium materials and solutions;1 to 10 years years
181793;Studio;;36 m²;CZK 10,000;CZK 3,500;;Prague;Hostivař;Švehlova;Personal;Brick building;;Partially furnished;3;Yes;No;No;No;No;No;No;;;;;;;
579657;2 bedroom with open-plan kitchen;New build;70 m²;CZK 13,500;CZK 2,500;CZK 27,000;Hradec Králové;Kluky;Na Výsluní;Personal;Brick building;G;Partially furnished;2;No;Yes;No;No;No;No;No;;01. 12. 2021;;Middle floor;Interior;;1 to 10 years years
85025;2 bedroom with open-plan kitchen;;70 m²;CZK 22,000;CZK 1,500;CZK 26,000;Karlín;;Prague;Personal;Brick building;;Furnished;1;No;No;No;No;Yes;Yes;No;;01. 12. 2021;Central heating;;Interior;;
692145;Studio;Excellent;36 m²;CZK 12,000;CZK 3,500;CZK 20,000;Prague;Hlubočepy;Devonská;Personal;Other;C;Furnished;4;No;No;No;No;No;Yes;No;;01. 12. 2021;;;;;
694007;1 bedroom with open-plan kitchen;Excellent;43 m²;CZK 13,900;CZK 3,700;CZK 13,900;Prague;Bohnice;Katovická;Personal;Prefab concrete building;G;Furnished;10;No;No;Yes;No;Yes;Yes;No;;26. 11. 2021;;;;;
378003;1 bedroom with open-plan kitchen;;44 m²;CZK 11,000;CZK 3,000;CZK 14,000;Prague;Bohnice;Katovická;Cooperative;Prefab concrete building;;Partially furnished;6;No;No;No;No;No;Yes;No;;01. 06. 2021;;;;;
399062;1 bedroom with open-plan kitchen;Excellent;40 m²;CZK 13,000;CZK 2,000;CZK 15,000;Jihomoravský Region;;Moravany u Brna;Personal;Brick building;;Partially furnished;2;Yes;No;No;No;No;No;No;;Ihned;Electric boiler;Middle floor;;Standard materials and solutions;
616969;1 bedroom with open-plan kitchen;Excellent;54 m²;CZK 13,500;CZK 3,600;CZK 20,000;Klecany;Středočeský Region;V Honech;Personal;Brick building;C;Furnished;3;No;No;Yes;Yes;Yes;Yes;Yes;;18. 10. 2021;Central heating;Middle floor;;Premium materials and solutions;1 to 10 years years
693003;1 bedroom with open-plan kitchen;New build;39 m²;CZK 14,500;CZK 3,000;CZK 25,000;Prague;Libeň;Na Sypkém;Personal;Brick building;B;Partially furnished;3;Yes;No;No;No;No;Yes;Yes;Yes;24. 11. 2021;District heating;Middle floor;;Premium materials and solutions;
452533;2 bedroom with open-plan kitchen;Excellent;70 m²;CZK 5,500;CZK 1,800;CZK 11,000;Děčín;Chrochvice;V Hliništi;Other;Brick building;D;Unfurnished;2;No;No;Yes;No;Yes;No;No;;01. 01. 2022;;;;;
692965;1 bedroom with open-plan kitchen;New build;50 m²;CZK 17,000;CZK 2,800;CZK 20,000;Prague;Michle;U Plynárny;Personal;Low-energy building;B;Unfurnished;8;Yes;No;Yes;No;No;Yes;Yes;;01. 12. 2021;;;;;
418597;2 bedroom;;50 m²;CZK 14,000;CZK 3,500;CZK 14,000;Prague;Dolní Měcholupy;Dolnoměcholupská;Personal;Brick building;B;Furnished;;No;No;No;No;No;No;No;;01. 12. 2021;;;;;
489035;1 bedroom with open-plan kitchen;New build;63 m²;CZK 13,000;CZK 3,000;CZK 20,000;Stěžery;Královéhradecký Region;Višňová ulice;Personal;Brick building;;Partially furnished;1;No;Yes;Yes;No;Yes;No;No;Yes;;Gas boiler;Ground floor;;Premium materials and solutions;
694010;Studio;Excellent;40 m²;CZK 9,900;CZK 3,000;CZK 12,900;Prague;Třeboradice;Kašeho;Personal;Prefab concrete building;G;Furnished;4;No;No;No;No;No;No;No;;26. 11. 2021;;;;;
689531;1 bedroom with open-plan kitchen;Excellent;44 m²;CZK 12,000;CZK 2,500;CZK 12,000;Prague;Žižkov;Na Rovnosti;Cooperative;Prefab concrete building;G;Unfurnished;2;No;No;Yes;No;No;Yes;No;;01. 11. 2021;District heating;Middle floor;;;
690870;2 bedroom with open-plan kitchen;New build;88 m²;CZK 24,500;CZK 1,330;CZK 30,000;Prague;Žižkov;Táboritská;Personal;Brick building;G;Partially furnished;6;No;No;No;No;No;Yes;No;;19. 11. 2021;;;;;
694009;Studio;;32 m²;CZK 15,275;CZK 5,092;;Prague;Libeň;Nad Kolčavkou A;;;;Furnished;1;No;No;No;No;No;No;No;;28. 11. 2021;;;;;
694008;1 bedroom with open-plan kitchen;Excellent;47 m²;CZK 12,900;CZK 474;CZK 20,000;Plzeň;Plzeňský Region;Dvořákova;Personal;Brick building;G;Partially furnished;1;No;No;Yes;No;No;No;No;;06. 12. 2021;;;;;
489206;Studio;;33 m²;CZK 10,000;CZK 2,670;CZK 20,000;Prague;Troja;Svídnická;Personal;Prefab concrete building;;Furnished;7;Yes;No;Yes;No;No;Yes;No;;01. 01. 2022;District heating;Top floor;;Standard materials and solutions;
694006;1 bedroom with open-plan kitchen;New build;50 m²;CZK 16,000;CZK 3,621;;Prague;Vysočany;Svatošových;Personal;Low-energy building;B;Partially furnished;4;Yes;No;Yes;No;No;No;No;;03. 01. 2022;;;;;
527349;1 bedroom with open-plan kitchen;;45 m²;CZK 14,000;CZK 4,000;CZK 18,000;Prague;Chodov;Michnova;Personal;Prefab concrete building;G;Partially furnished;6;No;No;No;No;No;No;No;;15. 12. 2021;District heating;Middle floor;Overall;;
694005;3 bedroom with open-plan kitchen;Excellent;118 m²;CZK 22,990;;;Prague;Újezd u Průhonic;Proutěná;Personal;Prefab concrete building;C;Furnished;1;Yes;No;Yes;No;No;Yes;No;;;;;;;
147788;2 bedroom;;65 m²;CZK 13,000;CZK 4,000;CZK 17,000;Prague;Krč;Blažíčkova;Cooperative;Prefab concrete building;;Partially furnished;4;No;No;No;No;No;No;No;;01. 01. 2022;District heating;Top floor;Overall;Standard materials and solutions;30 to 50 years years
691984;4 bedroom;Good;110 m²;CZK 19,500;CZK 4,650;CZK 24,150;Prague;Újezd nad Lesy;Machovická;Personal;Other;;;1;No;No;No;No;No;No;No;;21. 09. 2021;;;;;
684090;Studio;Excellent;14 m²;CZK 9,500;CZK 3,210;CZK 19,000;Staré Brno;Jihomoravský Region;Václavská;Other;Brick building;G;Furnished;;No;No;No;No;Yes;No;No;;01. 12. 2021;;;;;
679014;1 bedroom;Excellent;23 m²;CZK 9,500;CZK 3,210;CZK 19,000;Staré Brno;Jihomoravský Region;Václavská;Other;Brick building;G;Furnished;1;No;No;No;No;Yes;No;No;;01. 10. 2021;;;;;
683132;2 bedroom;Excellent;48 m²;CZK 14,900;CZK 5,210;CZK 19,000;Staré Brno;Jihomoravský Region;Václavská;Other;Brick building;G;Furnished;2;No;No;No;No;Yes;No;No;;07. 09. 2021;;;;;
677829;Studio;Excellent;24 m²;CZK 8,900;CZK 3,210;CZK 19,000;Staré Brno;Jihomoravský Region;Václavská;Other;Brick building;G;Furnished;3;No;No;No;No;Yes;No;No;;03. 08. 2021;;;;;
684232;2 bedroom;Excellent;40 m²;CZK 14,900;CZK 5,210;CZK 19,000;Staré Brno;Jihomoravský Region;Václavská;Other;Other;G;Furnished;4;No;No;No;No;Yes;No;No;;01. 10. 2021;;;;;
684237;Studio;Excellent;18 m²;CZK 9,500;CZK 3,210;CZK 18,999;Staré Brno;Jihomoravský Region;Václavská;Other;Brick building;G;Furnished;;No;No;No;No;Yes;No;No;;01. 11. 2021;;;;;
693992;1 bedroom;Excellent;35 m²;CZK 7,000;CZK 2,300;CZK 7,000;Rokytnice v Orlických horách;Královéhradecký Region;U Nádraží;Personal;Prefab concrete building;C;Partially furnished;4;No;No;Yes;Yes;Yes;No;No;;01. 12. 2021;;;;;
693998;2 bedroom with open-plan kitchen;Good;72 m²;CZK 17,490;CZK 4,050;CZK 21,540;Prague;Bohnice;Hlivická;Personal;Other;;;1;No;No;No;No;No;No;No;;26. 11. 2021;;;;;
693133;1 bedroom with open-plan kitchen;Excellent;54 m²;CZK 12,900;CZK 3,000;CZK 15,000;Prague;Nusle;U Křížku;Personal;Brick building;G;Partially furnished;5;No;No;No;No;No;No;No;;22. 11. 2021;;;;;
694004;2 bedroom;Excellent;42 m²;CZK 15,000;CZK 2,900;CZK 15,000;Prague;Žižkov;Žerotínova;Personal;Brick building;G;Partially furnished;1;No;No;No;No;No;No;No;;26. 11. 2021;;;;;
694003;2 bedroom with open-plan kitchen;Excellent;80 m²;CZK 21,000;CZK 3,500;CZK 24,500;Prague;Modřany;K Vystrkovu;Cooperative;Prefab concrete building;G;Unfurnished;1;No;No;Yes;Yes;Yes;No;No;;26. 11. 2021;;;;;
612796;1 bedroom;Excellent;33 m²;CZK 10,500;CZK 700;CZK 21,000;Stará Boleslav;Středočeský Region;Brandýs nad Labem-Stará Boleslav;Personal;Brick building;G;Partially furnished;1;No;No;Yes;No;No;No;No;;01. 07. 2021;Electric boiler;Raised ground floor;Overall;Standard materials and solutions;
694002;2 bedroom;Good;;CZK 11,450;CZK 3,339;CZK 15,371;Prague;Miškovice;Na Kačence;Personal;Other;;;1;No;No;No;No;No;No;No;;26. 10. 2021;;;;;
692262;1 bedroom with open-plan kitchen;New build;55 m²;CZK 13,200;CZK 2,500;CZK 25,000;Plzeň;Plzeňský Region;Jetelová;Personal;Low-energy building;B;Unfurnished;3;Yes;No;Yes;No;Yes;Yes;No;Yes;01. 12. 2021;Central heating;Middle floor;;Premium materials and solutions;1 to 10 years years
693143;Small studio;Good;30 m²;CZK 5,000;CZK 900;CZK 5,900;Ústí nad Labem;Bukov;Všebořická;Personal;Brick building;B;Furnished;1;No;No;No;No;No;No;No;;01. 12. 2021;Gas boiler;Middle floor;;Standard materials and solutions;1 to 10 years years
693517;3 bedroom;Excellent;79 m²;CZK 18,000;CZK 4,500;CZK 22,500;Prague;Hostivař;Pražská;Personal;Prefab concrete building;C;Partially furnished;2;No;No;Yes;Yes;Yes;No;No;;29. 11. 2021;;;;;
449761;Studio;New build;41 m²;CZK 14,000;CZK 2,728;CZK 15,000;Prague;Holešovice;Na Maninách;Personal;Brick building;;Partially furnished;5;No;No;No;No;No;No;No;Yes;01. 12. 2021;District heating;;;;1 to 10 years years
694000;1 bedroom with open-plan kitchen;Good;51 m²;CZK 13,950;CZK 3,100;CZK 17,000;Prague;Michle;U Plynárny;Personal;Other;;;1;No;No;No;No;No;No;No;;01. 12. 2021;;;;;
693999;2 bedroom with open-plan kitchen;New build;72 m²;CZK 33,500;CZK 3,000;CZK 36,500;Prague;Hlubočepy;Geologická;Personal;Other;G;Furnished;1;No;Yes;Yes;No;Yes;Yes;No;;01. 01. 2022;;;;;
587871;1 bedroom with open-plan kitchen;Excellent;53 m²;CZK 15,000;CZK 1,700;CZK 30,000;Prague;Žižkov;Víta Nejedlého;Personal;Brick building;G;Furnished;3;No;No;No;No;No;Yes;No;;23. 10. 2021;Gas boiler;Middle floor;Overall;;
692653;Studio;Excellent;20 m²;CZK 8,000;CZK 700;CZK 8,000;Prague;Nusle;Jaromírova;Personal;Brick building;G;Partially furnished;3;No;No;No;No;No;No;No;;17. 11. 2021;;;;;
608432;2 bedroom with open-plan kitchen;Excellent;78 m²;CZK 20,000;CZK 4,513;CZK 40,000;Prague;Kbely;Herlíkovická;Personal;Brick building;G;;3;Yes;No;No;No;No;Yes;Yes;;01. 07. 2020;;;;;
448290;Studio;New build;44 m²;CZK 17,000;CZK 4,000;CZK 21,000;Prague;Řeporyje;Kakosova;Personal;Brick building;A;Furnished;3;Yes;No;Yes;No;Yes;Yes;Yes;Yes;20. 11. 2021;District heating;Middle floor;;Premium materials and solutions;1 to 10 years years
693993;3 bedroom with open-plan kitchen;Excellent;81 m²;CZK 23,500;CZK 3,300;CZK 26,800;Prague;Nusle;Pod Vilami;Personal;Other;C;Partially furnished;4;No;No;Yes;Yes;Yes;Yes;No;;01. 12. 2021;District heating;Middle floor;Overall;;
506215;2 bedroom;Excellent;57 m²;CZK 14,000;CZK 2,500;CZK 25,000;Prague;Záběhlice;Malovická;Personal;Brick building;C;Partially furnished;4;Yes;No;Yes;No;Yes;Yes;No;;27. 11. 2021;Central heating;Middle floor;;Standard materials and solutions;
693103;1 bedroom with open-plan kitchen;Excellent;51 m²;CZK 11,900;CZK 3,540;CZK 11,900;Prague;Horní Měcholupy;Milánská;Personal;Prefab concrete building;C;Furnished;4;No;No;No;Yes;No;No;No;;12. 12. 2021;District heating;;;Standard materials and solutions;10 to 30 years years
693985;1 bedroom with open-plan kitchen;New build;46 m²;CZK 11,000;CZK 3,500;CZK 20,000;Královéhradecký Region;;Pec pod Sněžkou;Personal;Brick building;G;Partially furnished;2;Yes;No;Yes;No;Yes;No;No;;26. 11. 2021;;;;;
641134;2 bedroom;Excellent;65 m²;CZK 11,000;CZK 4,000;CZK 20,000;Louny;Ústecký Region;Kpt. Nálepky;Personal;Prefab concrete building;C;Furnished;1;No;No;No;Yes;Yes;Yes;No;;01. 12. 2020;District heating;Middle floor;Overall;Premium materials and solutions;
693988;2 bedroom;Good;54 m²;CZK 7,550;;CZK 15,100;Ostrava;Hrabůvka;Bystřinova;Personal;Brick building;E;;2;No;No;Yes;No;Yes;No;No;;;;;;;;CZK 6,000
693987;1 bedroom;Excellent;26 m²;CZK 5,300;;CZK 10,600;Ostrava;Zábřeh nad Odrou;Pavlovova;Personal;Brick building;E;;3;No;No;No;No;Yes;No;No;;;;;;;;CZK 5,000
693986;2 bedroom;Good;55 m²;CZK 6,600;;CZK 13,200;Ostrava;Vítkovice;Barbořina;Personal;Brick building;E;;3;No;No;No;No;Yes;No;No;;;;;;;;CZK 4,000
597607;Small studio;Excellent;25 m²;CZK 13,500;CZK 1,600;CZK 13,500;Prague;Vršovice;Košická;Personal;Brick building;G;;2;No;No;Yes;No;No;No;No;;01. 12. 2021;;;;;
693137;Studio;Excellent;38 m²;CZK 11,000;CZK 1;CZK 11,000;Kostelec nad Orlicí;Královéhradecký Region;K Tabulkám;Cooperative;Brick building;G;Partially furnished;2;Yes;No;Yes;No;Yes;No;No;;25. 11. 2021;;;;;
558113;1 bedroom with open-plan kitchen;Excellent;57 m²;CZK 14,600;CZK 3,300;CZK 30,000;Prague;Libeň;Podvinný mlýn;Personal;Prefab concrete building;;Furnished;2;Yes;No;No;No;No;Yes;No;;01. 01. 2022;;;;;
693134;1 bedroom with open-plan kitchen;New build;64 m²;CZK 14,000;CZK 3,000;CZK 14,000;Nová Ulice;Olomoucký Region;Olomouc;Personal;Brick building;A;Unfurnished;1;Yes;No;No;No;No;Yes;Yes;;01. 12. 2021;District heating;Raised ground floor;;Premium materials and solutions;
